"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:35:22.4136070 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.4614654 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.4615922 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.5106730 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.5107832 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.5590654 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.5591757 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.5765863 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\csgo.exe","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:22.6105828 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.6107110 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.6608331 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.6609382 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.6755547 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\47a9201e-73b0-42ce-9821-7e134361bc6f","NAME NOT FOUND","Length: 528"
"8:35:22.6755959 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\58a9201e-73b0-42ce-9821-7e134361bc70","NAME NOT FOUND","Length: 528"
"8:35:22.6756199 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\3fa9201e-73b0-43fe-9821-7e145359bc6f","NAME NOT FOUND","Length: 528"
"8:35:22.6756408 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\1432afee-73b0-42ce-9821-7e134361b433","NAME NOT FOUND","Length: 528"
"8:35:22.6756597 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\4372afee-73b0-42ce-9821-7e134361b519","NAME NOT FOUND","Length: 528"
"8:35:22.7390287 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.7391390 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.7876137 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.7877188 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.8355202 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.8356580 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.8824749 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.8825799 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.9289294 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.9290392 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.9764896 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:22.9766178 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.0255359 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.0256415 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.0729883 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.0730924 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.1198805 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.1199855 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.1354868 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"8:35:23.1667945 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.1668989 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.1815032 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog\27455D5C-3B81BE2B","NAME NOT FOUND","Desired Access: Read"
"8:35:23.1815235 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog\27455D5C","NAME NOT FOUND","Desired Access: Read"
"8:35:23.1816452 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\0000000B","NAME NOT FOUND","Desired Access: Read"
"8:35:23.1826064 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\00000018","NAME NOT FOUND","Desired Access: Read"
"8:35:23.1827801 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000001\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1830039 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000002\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1831781 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000003\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1833317 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1834860 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1836388 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1837984 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1839511 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000008\AddressFamily","NAME NOT FOUND","Length: 16"
"8:35:23.1840916 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32NumHandleBuckets","NAME NOT FOUND","Length: 16"
"8:35:23.1841006 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32SpinCount","NAME NOT FOUND","Length: 16"
"8:35:23.2172965 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.2174015 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.2319613 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\bin\steam.dll","NAME NOT FOUND",""
"8:35:23.2320464 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\steam.dll","NAME NOT FOUND",""
"8:35:23.2321193 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\steam.dll","NAME NOT FOUND",""
"8:35:23.2322044 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\steam.dll","NAME NOT FOUND",""
"8:35:23.2323426 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapp.cfg","NAME NOT FOUND",""
"8:35:23.2687855 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.2688900 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.3170209 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.3171287 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.3658949 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.3660009 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.4123594 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.4124626 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.4593277 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.4594337 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.5074042 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.5075106 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.5220992 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\bin\pak01_dir.vpk","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:23.5222544 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\rpcss.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.5324770 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\f3a71a4b-6118-4257-8ccb-39a33ba059d4","NAME NOT FOUND","Length: 528"
"8:35:23.5659610 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.5660713 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.5810980 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\673cf800-208a-5327-3f4b-2be44a66627a","NAME NOT FOUND","Length: 528"
"8:35:23.6291777 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.6292884 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.6872781 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.6873892 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.7360627 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\bin\WININET.dll","NAME NOT FOUND",""
"8:35:23.7741516 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\bin\IPHLPAPI.DLL","NAME NOT FOUND",""
"8:35:23.9576302 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:23.9577386 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.0055112 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.0056157 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.0526461 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.0527540 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.0990476 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.0991522 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:24.1461272 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
